tracking_id	gene_id	gene_short_name	0_10_FPKM	0_12_FPKM	0_FPKM	10_25_FPKM	12_FPKM	21_25_FPKM	25_FPKM	3_FPKM	6_FPKM
YCR052W	YCR052W	RSC6	85.7497	89.8392	85.8075	69.0941	86.8201	82.3721	89.9708	90.592	91.2887
YCR053W	YCR053W	THR4	480.885	533.87	409.631	483.12	476.875	471.952	467.583	484.724	488.623
YCR054C	YCR054C	CTR86	35.3654	33.0571	35.477	36.047	35.2707	33.6936	33.501	36.4627	33.8378
YCR057C	YCR057C	PWP2	108.547	130.981	108.752	136.867	130.335	130.988	132.624	124.607	133.119
YCR059C	YCR059C	YIH1	181.757	168.326	169.199	151.745	137.97	161.662	153.096	149.088	155.38
YCR060W	YCR060W	TAH1	237.722	227.65	233.084	196.678	196.279	186.037	219.059	212.589	223.729
YCR061W	YCR061W	YCR061W	5.02822	7.53706	9.9839	6.75244	11.3097	6.29507	11.7342	10.8866	11.3944
YCR063W	YCR063W	BUD31	27.9686	21.591	27.93	21.3795	26.0304	21.716	27.6026	21.2093	28.8842
YCR064C	YCR064C	YCR064C	1.3851	3.26825	2.03975	3.48518	1.9823	3.37765	1.18023	1.1406	2.71213
YCR065W	YCR065W	HCM1	34.3646	43.4638	29.5789	43.3145	36.7481	50.078	35.851	31.2814	34.3137
YCR066W	YCR066W	RAD18	19.9909	21.1099	21.3074	23.7188	20.8876	20.6637	21.1391	20.5698	22.0849
YCR067C	YCR067C	SED4	29.9965	30.8592	40.1807	28.7206	40.6107	31.7663	39.3803	39.7142	40.8449
YCR068W	YCR068W	ATG15	17.7609	16.5845	17.5356	15.4423	17.7427	17.0209	16.9919	16.0738	18.2265
YCR069W	YCR069W	CPR4	89.6252	113.504	105.919	105.969	104.513	107.159	102.952	104.434	100.921
YCR071C	YCR071C	IMG2	94.9832	96.4122	120.911	116.707	115.805	95.1	116.246	117.574	122.936
YCR072C	YCR072C	RSA4	103.487	129.161	117.61	145.722	123.638	130.483	129.589	125.633	127.245
YCR073C	YCR073C	SSK22	14.2053	14.6602	14.2396	14.7635	14.2193	15.1935	14.0643	13.3896	14.4629
YCR073W-A	YCR073W-A	SOL2	41.8856	55.0597	62.439	55.444	63.8522	52.3476	66.0983	62.1329	61.0501
YCR075C	YCR075C	ERS1	23.3612	27.7785	34.1768	28.1444	23.2145	26.9432	22.5788	26.409	24.1377
YCR075W-A	YCR075W-A	YCR075W-A	194.338	191.428	237.036	193.673	181.642	211.352	213.504	246.792	179.575
YCR076C	YCR076C	YCR076C	78.7887	62.9542	79.1218	53.8881	42.7051	48.0123	47.8477	52.5855	48.5267
YCR077C	YCR077C	PAT1	67.7498	101.295	65.3521	96.7562	90.4782	95.3391	91.3422	82.2278	92.1481
YCR079W	YCR079W	PTC6	22.8147	26.0489	26.8674	22.8769	21.798	21.5654	22.1553	23.353	21.9066
YCR081C-A	YCR081C-A	YCR081C-A	47.1635	40.8805	60.7474	35.1173	47.5243	47.6654	60.2813	54.6902	52.7711
YCR081W	YCR081W	SRB8	9.26643	6.76167	9.18282	7.00072	8.72657	7.52858	8.59459	8.81243	7.84497
YCR082W	YCR082W	AHC2	366.099	314.011	566.853	346.015	397.44	278.12	396.552	480.252	383.886
YCR083W	YCR083W	TRX3	131.032	153.097	176.11	162.514	144.631	147.773	168.154	179.872	152.695
YCR084C	YCR084C	TUP1	80.5731	127.981	83.8662	101.71	127.146	116.138	119.816	110.401	120.954
YCR085W	YCR085W	YCR085W	6.02645	6.56301	6.00548	5.58662	4.76633	5.71175	7.29722	5.87681	5.7966
YCR086W	YCR086W	CSM1	61.6543	57.9748	75.6982	46.9312	62.5629	51.3145	59.9297	65.4368	64.2506
YCR087C-A	YCR087C-A	YCR087C-A	457.135	468.19	320.957	485.377	296.459	407.581	318.91	332.395	315.528
YCR087W	YCR087W	YCR087W	25.6316	32.7438	18.8349	33.6073	18.919	29.5057	23.1235	19.3699	22.6368
YCR088W	YCR088W	ABP1	100.448	100.303	114.112	88.5757	105.472	93.1407	104.687	112.53	107.315
YCR089W	YCR089W	FIG2	13.9381	25.756	10.3552	19.2513	12.2325	24.9436	12.6116	10.1844	13.42
YCR090C	YCR090C	YCR090C	158.347	162.94	168.748	183.877	177.548	162.157	166.798	164.79	172.704
YCR091W	YCR091W	KIN82	5.19685	6.32381	6.59056	5.43309	7.56844	6.67279	7.48426	6.84114	7.86674
YCR092C	YCR092C	MSH3	16.2337	15.4715	15.8389	14.9435	18.5576	17.8749	17.0231	17.8379	17.6484
YCR093W	YCR093W	CDC39	18.6019	18.9659	26.2984	20.6334	27.1388	20.286	26.6991	26.7088	26.3511
YCR094W	YCR094W	CDC50	64.9574	58.317	60.7034	59.5751	55.4195	54.9561	58.4502	64.8086	58.4123
YCR095C	YCR095C	OCA4	42.6653	40.9942	37.6301	46.4748	44.7521	40.2998	40.6575	39.2921	38.4222
YCR095W-A	YCR095W-A	YCR095W-A	23.6461	25.7514	49.7458	9.91634	38.0714	44.3557	15.1115	24.34	36.0117
YCR096C	YCR096C	HMRA2	0	0	0	0	0	0	0	0	0
YCR097W	YCR097W	HMRA1	0	0	0	0	0	0	0	0	0
YCR097W-A	YCR097W-A	YCR097W-A	0	0	0	0	0	0	0	0	0
YCR098C	YCR098C	GIT1	4.48642	5.00128	5.61843	5.15545	5.72559	5.32772	5.01183	4.71261	5.16477
YCR099C	YCR099C	YCR099C	30.9577	23.2646	24.9085	23.9152	17.6832	24.8584	18.5114	19.0079	19.1423
YCR100C	YCR100C	YCR100C	15.1002	12.8212	14.6183	13.4431	12.4307	13.3224	12.5123	12.6454	11.5262
YCR101C	YCR101C	YCR101C	15.6546	10.8627	12.4156	9.9346	11.3012	14.3447	7.43685	10.2673	10.4889
YCR102C	YCR102C	YCR102C	3.01702	2.421	7.81696	2.66365	7.1585	3.93178	6.96816	5.68807	6.84032
YCR102W-A	YCR102W-A	YCR102W-A	3.53257	0	6.68853	4.44431	7.58349	5.9638	2.25755	0	6.91703
YCR104W	YCR104W	PAU3	1.11611	0.303871	1.40882	1.75522	0.598998	1.25617	1.42654	0.344659	2.18543
YCR105W	YCR105W	ADH7	8.5079	8.26214	13.4069	9.3402	13.7272	10.3684	15.7227	12.9188	15.3504
YCR106W	YCR106W	RDS1	14.0369	12.6784	14.0642	9.61594	11.5795	10.8995	12.7504	13.2484	12.0163
YCR107W	YCR107W	AAD3	22.2833	20.2813	20.1782	20.5857	18.8341	20.1121	18.9874	17.8843	16.7924
YCR108C	YCR108C	YCR108C	3.93919	2.14496	4.97228	2.47794	0	0	0	0	2.57108
YDL001W	YDL001W	RMD1	44.9433	41.5361	37.0629	44.6711	37.1697	42.8771	36.7437	38.1663	39.5895
YDL002C	YDL002C	NHP10	140.34	124.896	127.609	144.284	109.393	125.78	115.29	118.653	123.864
YDL003W	YDL003W	MCD1	77.1381	71.5234	87.8168	61.8996	63.8459	59.1484	64.314	73.1574	60.7669
YDL004W	YDL004W	ATP16	538.587	507.999	442.412	447.203	355.981	449.617	393.677	426.162	387.086
YDL005C	YDL005C	MED2	50.2472	46.9037	47.2372	42.4558	44.8194	45.7643	47.216	44.387	43.9945
YDL006W	YDL006W	PTC1	60.8241	51.2404	51.873	56.5723	51.1425	53.5421	50.3369	56.647	54.5198
YDL007C-A	YDL007C-A	YDL007C-A	0	0	0	1.85641	0	0	0	0	0
YDL007W	YDL007W	RPT2	288.93	265.041	389.217	281.591	285.077	246.774	277.987	344.338	301.281
YDL008W	YDL008W	APC11	99.6533	109.057	130.918	118.419	122.32	116.733	119.267	120.884	123.719
YDL009C	YDL009C	YDL009C	83.8973	104.176	101.446	110.483	97.6271	97.9554	102.722	98.7886	98.2592
YDL010W	YDL010W	GRX6	53.7213	54.6957	59.5944	55.9757	55.89	51.6065	51.7767	57.1177	57.9529
YDL011C	YDL011C	YDL011C	0	0	0	0	0	0	0	0	0.511767
YDL012C	YDL012C	YDL012C	463.396	515.754	482.984	380.772	392.192	389.174	434.441	413.556	418.625
YDL013W	YDL013W	SLX5	33.6537	33.2553	30.2749	30.8287	33.0247	36.7724	33.8283	31.9793	33.7582
YDL014W	YDL014W	NOP1	875.277	1274.12	658.301	1273.1	985.074	1212.84	1002.18	955.964	991.951
YDL015C	YDL015C	TSC13	345.061	360.289	340.219	383.556	336.879	362.683	313.409	340.623	332.072
YDL016C	YDL016C	YDL016C	135.335	142.63	141.197	185.882	160.089	148.979	122.718	148.534	135.069
YDL017W	YDL017W	CDC7	20.2277	22.0431	23.2641	26.7861	22.8142	24.1666	22.0295	24.018	22.7826
YDL018C	YDL018C	ERP3	34.4853	43.2659	50.4024	38.6919	59.0946	41.9904	57.7381	60.1585	60.2852
YDL019C	YDL019C	OSH2	14.884	14.3685	18.5394	15.9232	18.0433	16.5011	16.9472	18.7895	18.3176
YDL020C	YDL020C	RPN4	68.9131	57.1747	52.053	67.9079	53.0719	57.6586	54.4632	52.2101	52.2177
YDL021W	YDL021W	GPM2	4.63593	4.90648	5.68691	5.66815	6.30768	4.62978	6.50955	6.5329	6.22213
YDL022C-A	YDL022C-A	YDL022C-A	0	0	0	0	0	0	0	0	0
YDL022W	YDL022W	GPD1	37.5681	60.459	67.9034	72.0717	90.4658	70.3389	90.6292	74.1624	84.409
YDL023C	YDL023C	YDL023C	0.802616	3.93334	4.05243	3.0293	5.169	3.63515	5.64219	4.46131	2.6193
YDL024C	YDL024C	DIA3	1.58923	1.34131	2.40723	1.44957	2.5161	1.65451	1.92969	1.66859	2.4376
YDL025C	YDL025C	RTK1	39.0092	28.081	38.0753	23.125	22.791	25.9081	21.9836	29.9998	24.2951
YDL025W-A	YDL025W-A	YDL025W-A	1034.47	873.672	1465.66	770.254	770.46	689.068	836.493	625.859	661.412
YDL026W	YDL026W	YDL026W	27.4437	28.0711	39.2228	23.3474	19.4561	20.8866	19.3065	26.6545	23.0983
YDL027C	YDL027C	YDL027C	22.9914	24.1961	34.011	25.6654	30.6169	24.6365	27.1703	29.5471	28.9278
YDL028C	YDL028C	MPS1	23.5439	23.3997	19.7354	22.8624	21.9099	25.778	23.4311	23.0395	23.2144
YDL029W	YDL029W	ARP2	212.329	237.017	282.724	220.36	235.507	221.927	238.452	256.319	236.41
YDL030W	YDL030W	PRP9	32.7588	31.7407	28.8408	36.2351	32.5768	36.7148	29.7754	32.9834	34.0485
YDL031W	YDL031W	DBP10	146.325	140.694	103.846	136.227	110.456	136.495	111.889	111.652	109.971
YDL032W	YDL032W	YDL032W	11.6526	8.93003	31.8659	14.66	21.5082	16.0292	21.5129	18.6581	21.4081
YDL033C	YDL033C	SLM3	20.3475	20.3745	32.263	19.7576	29.1971	18.2899	29.9632	28.5071	29.2352
YDL034W	YDL034W	YDL034W	41.0769	46.2008	54.8246	37.2763	48.4273	40.9263	44.2059	46.1639	48.3468
YDL035C	YDL035C	GPR1	26.1793	24.9391	29.4684	22.757	26.6462	23.2266	24.8798	28.2427	26.6134
YDL036C	YDL036C	PUS9	56.2664	56.1367	57.3273	54.0935	54.8528	53.9756	59.595	56.7467	58.8646
YDL037C	YDL037C	BSC1	82.3457	76.7808	89.8412	77.4877	149.124	92.3356	149.876	110.838	149.406
YDL039C	YDL039C	PRM7	107.005	116.23	130.606	131.351	204.751	132.34	207.604	157.936	207.678
YDL040C	YDL040C	NAT1	106.079	104.236	93.1675	100.373	98.8687	103.351	98.143	97.6979	99.6537
YDL041W	YDL041W	YDL041W	33.3041	71.7324	55.2504	56.2652	71.3627	64.6141	89.0683	79.9246	85.2929
YDL042C	YDL042C	SIR2	18.3139	32.1892	22.0199	29.6004	35.3554	36.1888	36.5429	32.5607	36.217
YDL043C	YDL043C	PRP11	51.4784	63.124	60.6336	57.009	62.9892	57.9383	57.2009	57.9501	60.7194
YDL044C	YDL044C	MTF2	19.1355	17.0249	27.335	17.0885	19.8517	18.8447	19.5444	21.4733	19.0689
YDL045C	YDL045C	FAD1	47.1959	51.1801	50.7384	53.9256	59.5308	51.1677	54.1882	53.1096	54.7342
YDL045W-A	YDL045W-A	MRP10	375.76	376.572	518.224	412.807	362.536	328.331	381.756	400.011	410.157
YDL046W	YDL046W	NPC2	453.599	401.342	400.298	348.302	354.269	356.755	371.332	395.806	375.519
YDL047W	YDL047W	SIT4	153.116	196.899	158.986	189.349	173.531	183.354	179.096	170.501	174.049
YDL048C	YDL048C	STP4	15.4424	83.9636	15.7365	65.9131	41.0746	69.0972	45.1556	26.6115	41.7424
YDL049C	YDL049C	KNH1	29.0103	27.9678	18.7094	43.1789	28.8416	36.8436	31.0006	23.6935	28.9712
YDL050C	YDL050C	YDL050C	542.494	1120.43	432.365	1403.84	1134.65	1225.29	1094.31	857.054	1090.51
YDL051W	YDL051W	LHP1	205.457	486.269	183.661	535.5	449.22	483.084	450.984	356.809	436.719
YDL052C	YDL052C	SLC1	128.873	162.476	191.899	168.589	189.486	142.082	190.517	206.967	185.765
YDL053C	YDL053C	PBP4	170.523	124.538	144.518	134.359	127.094	125.364	123.04	141.088	121.08
YDL054C	YDL054C	MCH1	66.0857	45.0949	56.0115	41.7624	40.8545	47.1607	38.4911	50.3965	42.5379
YDL055C	YDL055C	PSA1	624.057	2772.89	681.629	2892.53	2636.44	2762.39	2558.43	1694.97	2330.65
YDL056W	YDL056W	MBP1	30.6163	28.3364	27.7766	24.5711	26.3436	27.459	26.6107	25.8969	26.3634
YDL057W	YDL057W	YDL057W	21.4868	18.9459	21.5742	15.5897	17.0353	18.8244	18.3347	18.3222	18.4865
YDL058W	YDL058W	USO1	17.3932	14.944	16.2355	16.624	16.843	16.1623	15.9079	15.7163	17.6351
YDL059C	YDL059C	RAD59	20.7766	17.9591	20.3453	16.5273	17.5007	16.1485	22.7447	21.7507	21.6485
YDL060W	YDL060W	TSR1	130.153	150.476	112.379	154.042	148.857	153.673	151.441	136.365	151.496
YDL061C	YDL061C	RPS29B	845.692	995.188	781.719	915.073	669.104	817.192	824.208	837.667	807.595
YDL062W	YDL062W	YDL062W	122.711	130.63	152.9	113.62	158.414	130.974	156.063	152.106	150.22
YDL063C	YDL063C	YDL063C	94.9588	93.5873	96.6003	109.916	128.72	105.917	121.106	115.124	124.388
YDL064W	YDL064W	UBC9	225.519	244.441	222.323	243.192	234.844	242.263	231.907	250.795	248.404
YDL065C	YDL065C	PEX19	77.806	67.3198	84.7557	62.1726	79.037	65.2046	73.5298	87.6628	77.5173
YDL066W	YDL066W	IDP1	179.798	171.727	157.596	157.798	151.066	149.163	150.328	155.364	157.219
YDL067C	YDL067C	COX9	1434.03	1466.98	1292.5	1094.37	858.988	1230.77	1022.86	1129.73	992.756
YDL068W	YDL068W	YDL068W	63.686	59.1568	57.2175	64.0984	47.4488	64.5101	52.1914	49.0505	53.793
YDL069C	YDL069C	CBS1	16.6202	14.2444	19.8618	18.0641	15.8339	17.8204	16.5921	14.6987	13.4796
YDL070W	YDL070W	BDF2	199.974	169.495	168.385	168.286	148.248	135.977	143.899	142.927	144.599
YDL071C	YDL071C	YDL071C	17.5788	17.6245	25.3588	19.3074	20.9649	22.297	17.8318	16.5436	26.5894
YDL072C	YDL072C	YET3	294.854	290.361	466.817	274.863	328.683	275.557	330.598	398.067	351.561
YDL073W	YDL073W	YDL073W	44.5649	37.899	32.9838	38.7112	35.6753	38.1508	33.7985	35.904	32.2282
YDL074C	YDL074C	BRE1	71.1031	63.1256	56.2012	67.3203	68.512	67.2499	67.0738	67.3396	67.6494
YDL075W	YDL075W	RPL31A	12837.3	14231.8	10274.3	15352.8	12259.6	13121	12409.8	11977.3	12529.9
YDL076C	YDL076C	RXT3	74.6765	72.2297	76.5428	72.67	68.7045	68.0122	65.0366	66.0602	66.2397
YDL077C	YDL077C	VAM6	13.0118	12.4564	13.9258	12.3082	15.7601	12.983	14.5572	14.1284	14.5922
YDL078C	YDL078C	MDH3	180.793	181.3	207.879	170.373	173.053	165.734	176.26	191.589	178.209
YDL079C	YDL079C	MRK1	13.2522	14.5121	15.2913	16.2107	16.6675	15.9482	16.0467	16.052	15.2866
YDL080C	YDL080C	THI3	29.8065	36.5259	27.7539	32.7658	31.5516	32.786	33.8138	30.0277	31.0043
YDL081C	YDL081C	RPP1A	10443.6	11964.4	8851.02	13148.7	10236.3	11494.5	10519.1	10310.6	10685.7
YDL082W	YDL082W	RPL13A	2883.04	3360.68	2062.79	3412.72	2870.43	3237.76	2969.74	2671.88	3003.9
YDL083C	YDL083C	RPS16B	6383.17	7364	4397.06	7486.57	6397.88	7045.7	6368.83	5685	6336.03
YDL084W	YDL084W	SUB2	733.336	768.048	610.156	768.812	673.794	728.277	656.301	668.428	683.077
YDL085C-A	YDL085C-A	YDL085C-A	579.36	869.812	601.463	645.153	654.339	635.038	574.227	637.157	641.757
YDL085W	YDL085W	NDE2	2.23316	1.37934	2.60846	1.34186	1.53837	1.65059	1.91705	1.81151	0.957205
YDL086C-A	YDL086C-A	YDL086C-A	610.178	502.776	623.28	412.565	400.101	416.546	401.153	492.708	433.217
YDL086W	YDL086W	YDL086W	148.403	130.012	167.952	102.947	95.1656	102.556	104.885	120.759	105.802
YDL087C	YDL087C	LUC7	31.6174	29.2452	25.9151	26.0363	22.2133	27.4513	28.0255	27.693	23.6916
YDL088C	YDL088C	ASM4	50.9412	57.0198	50.1233	55.7842	57.8316	57.8005	58.1306	55.965	57.9712
YDL089W	YDL089W	NUR1	24.8341	28.3351	24.933	25.8121	24.1546	29.8856	21.8283	25.2483	22.144
YDL090C	YDL090C	RAM1	36.6787	38.5144	33.7567	34.1409	34.6246	40.1977	33.3421	31.6818	34.9099
YDL091C	YDL091C	UBX3	25.0889	24.3713	26.1227	19.9407	20.1421	21.4437	19.4711	22.1648	19.4038
YDL092W	YDL092W	SRP14	339.197	441.432	344.661	472.156	378.369	419.439	380.185	425.457	389.079
YDL093W	YDL093W	PMT5	20.1273	24.7426	21.5979	20.904	22.0593	26.791	21.2671	22.0376	23.2542
YDL094C	YDL094C	YDL094C	3.59241	2.38137	3.15447	4.9126	4.19127	1.58213	4.19232	3.66567	3.49631
YDL095W	YDL095W	PMT1	90.579	120.483	108.57	113.396	148.733	117.391	147.919	136.338	144.694
YDL096C	YDL096C	OPI6	2.30847	2.50362	2.41821	0.484088	2.4676	0.433028	3.43895	4.29404	2.52255
YDL097C	YDL097C	RPN6	258.993	220.546	343.136	243.75	269.794	210.388	281.868	321.038	293.374
YDL098C	YDL098C	SNU23	43.7808	32.2412	56.0544	39.298	38.1059	35.7207	33.1899	40.7527	37.5
YDL099W	YDL099W	BUG1	141.236	155.584	161.249	161.01	153.159	143.319	153.616	158.441	151.577
YDL100C	YDL100C	GET3	337.458	299.674	380.974	317.909	374.61	310.954	359.94	390.777	373.41
YDL101C	YDL101C	DUN1	25.1127	25.5201	28.8129	24.4483	27.4535	25.0878	26.3902	27.0483	25.8802
YDL102W	YDL102W	POL3	20.2478	20.7871	22.1216	19.869	21.7001	21.3959	21.3322	23.5391	19.6264
YDL103C	YDL103C	QRI1	65.7877	74.6497	78.3814	68.443	71.2817	66.5209	66.8514	69.5023	64.9285
YDL104C	YDL104C	QRI7	14.62	13.166	18.5725	10.6705	15.6423	14.6615	15.2126	14.2387	14.8028
YDL105W	YDL105W	NSE4	24.2072	19.6294	24.7327	16.8728	21.4399	21.4105	20.2417	23.8503	22.8461
YDL106C	YDL106C	PHO2	25.5172	25.9906	25.9146	21.6737	30.309	27.7353	26.6131	30.1193	26.5041
YDL107W	YDL107W	MSS2	15.4832	15.5788	17.1362	18.6324	18.3051	17.2367	19.0009	20.6495	19.406
YDL108W	YDL108W	KIN28	109.19	64.1022	104.253	66.9247	61.105	69.7742	60.9192	74.6004	66.1336
YDL109C	YDL109C	YDL109C	12.5534	12.3249	10.9567	11.197	11.9707	12.7375	12.3936	10.0434	11.0442
YDL110C	YDL110C	TMA17	92.1334	85.495	124.776	78.9654	69.431	72.5865	80.2233	86.5388	70.9087
YDL111C	YDL111C	RRP42	200.677	191.818	211.055	211.877	218.596	188.82	227.08	211.701	215.955
YDL112W	YDL112W	TRM3	39.6501	44.6251	36.1372	49.0489	43.9956	48.136	43.1516	42.7518	43.403
YDL113C	YDL113C	ATG20	20.2974	16.6542	21.9355	14.9019	17.1607	14.0823	17.7336	18.6492	15.1716
YDL114W	YDL114W	YDL114W	0.396646	0.287974	0.33378	0.166339	0.425746	0.372017	0.253484	0.163314	0.0862957
YDL114W-A	YDL114W-A	YDL114W-A	637.612	419.858	1029.44	354.45	254.657	383.846	284.287	476.216	483.911
YDL115C	YDL115C	IWR1	55.1492	44.7715	52.8774	48.4278	48.1933	48.4019	43.7881	49.5426	48.5029
YDL116W	YDL116W	NUP84	48.7151	48.6818	46.3242	47.8139	53.9499	52.6514	52.3454	52.2898	53.335
YDL117W	YDL117W	CYK3	28.339	32.2832	28.1989	32.8351	36.1045	32.487	36.1464	31.0832	34.9083
YDL118W	YDL118W	YDL118W	33.4418	33.4822	40.8505	34.269	39.369	37.8291	35.1597	42.3071	36.1409
YDL119C	YDL119C	YDL119C	18.2553	18.0734	22.205	18.7076	19.1672	21.9188	20.3632	19.2694	18.4005
YDL120W	YDL120W	YFH1	224.233	216.794	233.424	185.074	184.908	184.168	186.5	231.181	204.275
YDL121C	YDL121C	YDL121C	375.359	343.188	385.514	336.334	331.994	297.823	306.679	381.094	318.289
YDL122W	YDL122W	UBP1	93.3812	94.9842	76.1596	113.214	94.7239	96.4962	93.7212	88.9295	92.2434
YDL123W	YDL123W	SNA4	138.574	97.9147	157.563	81.267	87.1365	89.1573	96.7868	105.127	99.4197
YDL124W	YDL124W	YDL124W	122.969	66.9231	281.79	82.2208	195.298	69.1633	195.902	220.248	205.426
YDL125C	YDL125C	HNT1	461.312	486.179	546.275	456.811	464.339	424.425	463.417	543.437	485.865
YDL126C	YDL126C	CDC48	226.037	212.116	290.293	219.859	257.027	212.235	248.418	285.841	266.82
YDL127W	YDL127W	PCL2	36.2931	51.9793	44.8934	45.3274	46.903	62.1268	51.8797	48.0144	47.8941
YDL128W	YDL128W	VCX1	151.91	154.036	135.979	146.309	141.48	142.304	144.852	137.47	146.549
YDL129W	YDL129W	YDL129W	39.6164	45.1575	34.6542	44.3828	46.1874	42.2664	44.3626	40.2372	41.9659
YDL130W	YDL130W	RPP1B	9116.51	10832	7985.32	11078.6	8928.59	9923.58	10350.3	9906.09	10495
YDL130W-A	YDL130W-A	STF1	76.2261	93.0986	217.612	79.767	148.344	60.1343	134.759	180.392	137.632
YDL131W	YDL131W	LYS21	188.793	196.624	99.6891	155.032	131.948	164.459	138.722	129.895	139.281
YDL132W	YDL132W	CDC53	46.2202	42.008	48.5824	37.7569	45.1074	39.9142	44.9738	51.4616	45.9881
YDL133C-A	YDL133C-A	RPL41B	13287.8	5084.38	12806.2	5421.84	5011.22	4446.17	3672.14	13751.7	4336.43
YDL133W	YDL133W	YDL133W	41.5525	38.8277	39.5141	35.7542	33.9707	41.6298	30.7651	36.6996	32.8262
YDL134C	YDL134C	PPH21	150.141	152.19	126.255	155.772	128.653	149.803	127.304	131.109	130.982
YDL135C	YDL135C	RDI1	167.814	167.461	180.394	170.296	186.08	158.855	184.775	192.855	183.784
YDL136W	YDL136W	RPL35B	554.119	643.924	428.592	726.542	617.933	598.694	519.401	584.508	492.526
YDL137W	YDL137W	ARF2	363.361	362.814	479.512	363.644	379.135	338.963	373.788	419.135	396.012
YDL138W	YDL138W	RGT2	17.0767	17.0764	19.5904	15.0331	19.1895	16.9524	19.3102	18.2658	18.6162
YDL139C	YDL139C	SCM3	28.5955	25.803	30.165	21.457	25.1029	25.0575	27.5423	25.3559	25.0631
YDL140C	YDL140C	RPO21	55.0167	62.852	70.4834	58.5925	67.542	63.2768	68.2043	68.9261	66.7495
YDL141W	YDL141W	BPL1	29.8439	33.81	31.3439	29.7927	34.3392	32.2938	33.3071	34.5577	33.4496
YDL142C	YDL142C	CRD1	42.5588	34.1385	44.5031	35.0767	31.1931	35.2813	32.1474	38.9942	32.5438
YDL143W	YDL143W	CCT4	361.496	366.093	310.817	346.271	317.165	333.617	327.404	338.138	331.586
YDL144C	YDL144C	YDL144C	54.4665	54.8732	74.4568	48.3413	55.0304	51.8083	55.7347	68.0268	58.0022
YDL145C	YDL145C	COP1	97.7426	118.578	88.6529	109.412	120.974	123.702	122.073	110.286	119.724
YDL146W	YDL146W	LDB17	20.5539	16.3275	21.8179	17.7276	21.6182	16.7472	19.4028	20.515	21.4351
YDL147W	YDL147W	RPN5	236.747	192.004	266.382	214.227	225.343	188.564	208.805	255.677	228.826
YDL148C	YDL148C	NOP14	181.279	165.567	126.076	168.257	137.36	167.344	132.678	133.784	133.77
YDL149W	YDL149W	ATG9	4.69399	5.42908	5.3628	5.21579	5.13031	4.66603	4.48872	5.75576	4.80803
YDL150W	YDL150W	RPC53	171.661	169.643	135.22	168.481	138.3	155.168	136.175	147.013	144.293
YDL151C	YDL151C	BUD30	1.64613	1.24346	0.958729	0.959816	0.815099	0.713597	0.648907	0.626904	0.495725
YDL152W	YDL152W	YDL152W	155.765	144.638	121.983	119.944	91.1077	131.971	93.2717	119.859	108.457
YDL153C	YDL153C	SAS10	250.502	255.327	166.682	264.117	204.063	240.786	195.009	194.013	197.85
YDL154W	YDL154W	MSH5	5.13878	6.84456	8.15029	8.41181	9.37071	8.1917	9.40039	8.82515	9.50103
YDL155W	YDL155W	CLB3	59.1256	65.4501	59.549	66.2009	62.2283	66.1965	61.8253	61.389	63.1432
YDL156W	YDL156W	YDL156W	18.8384	14.7957	21.7899	11.8943	18.2661	14.1086	15.9327	18.4252	18.1006
YDL157C	YDL157C	YDL157C	481.956	476.073	554.548	423.542	385.398	377.849	410.803	463.88	420.778
YDL158C	YDL158C	YDL158C	176.586	147.003	150.833	156.46	164.839	141.961	136.891	177.668	115.545
YDL159C-B	YDL159C-B	YDL159C-B	203.493	143.903	196.815	169.567	164.526	130.874	185.78	146.897	179.39
YDL159W	YDL159W	STE7	29.4103	26.297	27.3825	24.8761	28.8197	24.6156	25.7724	25.7854	26.1361
YDL159W-A	YDL159W-A	YDL159W-A	0	0	0	0	0	9.14768	0	0	0
YDL160C	YDL160C	DHH1	58.0305	64.1853	58.7736	64.9719	69.4945	71.9297	71.4805	60.2489	68.93
YDL160C-A	YDL160C-A	YDL160C-A	205.28	180.975	207.518	167.702	157.386	195.034	171.51	217.341	182.126
YDL161W	YDL161W	ENT1	110.166	111.232	105.956	93.3833	94.0772	97.5335	96.1339	99.6179	97.9144
YDL162C	YDL162C	YDL162C	0.93342	1.01653	2.74917	1.17433	2.33777	1.05055	2.38608	1.15297	1.62463
YDL163W	YDL163W	YDL163W	46.1423	68.5235	67.6567	43.7237	75.3825	56.9916	60.1676	59.8742	59.0165
YDL164C	YDL164C	CDC9	26.9318	30.7167	27.6227	33.167	34.9308	31.1547	33.0314	32.9805	32.345
YDL165W	YDL165W	CDC36	176.276	158.25	159.095	172.956	157.49	159.788	163.888	153.465	158.325
YDL166C	YDL166C	FAP7	268.633	224.084	222.911	240.677	181.003	213.378	182.169	215.41	189.732
YDL167C	YDL167C	NRP1	106.369	102.321	85.1301	99.4827	96.2587	98.1277	97.1323	96.2549	94.1948
YDL168W	YDL168W	SFA1	137.445	122.541	170.276	115.174	137.879	110.398	134.564	161.075	140.953
YDL169C	YDL169C	UGX2	4.08507	2.22439	8.12136	3.85455	3.9463	3.56322	4.43809	5.04594	4.26606
YDL170W	YDL170W	UGA3	55.5376	37.3734	30.4055	25.3051	26.7828	30.9618	28.7561	32.6996	32.121
YDL171C	YDL171C	GLT1	25.194	34.4843	18.3879	35.8635	29.6183	34.2838	27.9582	20.7214	27.4532
YDL172C	YDL172C	YDL172C	289.711	218.66	281.479	210.174	205.113	198.017	191.615	251.332	210.074
